id,location_list,image1_block_planation,number_of_plants,planta_name_text,status,created_at,updated_at,plantation_type_id,submitted_by_id,location_lat,location_long,goverment_departmet_id,land_ownership_id,plantationArea,block_code_id,dict_code_id,gp_code_id
47816,"24.934912,76.300749,24.934693,76.300749,24.934445,76.300541,24.934223,76.300301,24.934232,76.300180,24.934605,76.300180,24.934864,76.300147,24.935192,76.300098,24.935620,76.300026,24.935825,76.299941,24.936132,76.300063,24.936015,76.300470,24.935943,76.300704,24.935707,76.300753,24.935409,76.300719,24.935220,76.300717,24.934950,76.300742",images/blockplantation/023b5033-d800-483c-813b-b7c47ad00743.jpg,2500,"Peepal: 500, Seesam: 750, Karanj: 500, Neem: 750",FALSE,2024-08-31 10:36:11.003215+05:30,2024-08-31 10:36:11.003237+05:30,1,29677,24.9350558,76.3005374,30,3,1.2,812704,127,812704283
47817,"29.037563,74.693337,29.037607,74.693313,29.037695,74.693281,29.037746,74.693269,29.037733,74.693375",images/blockplantation/1d133164-ce2f-4c0e-b417-ae06b072fc72.jpg,132,"Babool: 50, Ber: 37, Siris: 45",FALSE,2024-08-31 10:44:49.934156+05:30,2024-08-31 10:44:49.934188+05:30,2,75874,29.0376425,74.6934675,2,7,1,810003,100,810003250
47818,"26.186708,70.926014,26.186597,70.926178,26.186446,70.925970,26.186521,70.925785",images/blockplantation/408a3e38-2915-46f1-a17b-32629bf65bc1.jpg,200,"Neem: 100, Seesam: 20, Khejri: 20, Kair: 40, Karanj: 20",FALSE,2024-08-31 10:49:16.591421+05:30,2024-08-31 10:49:16.591444+05:30,1,7743,26.1866086,70.9260072,13,2,0.1,811402,114,811402220
47819,"27.780902,77.211472,27.780809,77.211429,27.780754,77.211196,27.780785,77.211165,27.780786,77.211163,27.780806,77.211144,27.780860,77.211113,27.780693,77.211113,27.780599,77.211059,27.780515,77.211037,27.780789,77.210996,27.780787,77.210966,27.780751,77.210916,27.780722,77.210917,27.780697,77.210922",images/blockplantation/d6552877-b0b2-4abb-b57a-b73d230c2097.jpg,100,"Kadam: 10, Karanj: 10, Neem: 10, Seesam: 10, Siris: 10, Peepal: 10, Mango: 10, Jamun: 10, Gular: 10, Babool: 10",FALSE,2024-08-31 10:50:01.16723+05:30,2024-08-31 10:50:01.167252+05:30,1,75789,27.7807759,77.2111773,6,12,3,810503,105,810503110
47820,"26.187151,70.926092,26.187012,70.926288,26.187109,70.926434,26.187259,70.926299",images/blockplantation/c1bbb950-459e-4dfe-9331-3db1928648ed.jpg,200,"Neem: 100, Rohida: 50, Babool: 50",FALSE,2024-08-31 10:54:18.707026+05:30,2024-08-31 10:54:18.707046+05:30,1,7743,26.1871487,70.9260896,13,2,0.1,811402,114,811402220
47821,"24.943311,76.298721,24.943272,76.299120,24.943111,76.299607,24.942786,76.299313,24.942285,76.299060,24.942431,76.298528,24.942813,76.298567,24.942800,76.298660,24.943302,76.298723",images/blockplantation/56c4f887-1ae7-47b6-844b-37f8e591f67a.jpg,2500,"Karanj: 500, Neem: 750, Peepal: 500, Seesam: 750",FALSE,2024-08-31 10:57:31.68286+05:30,2024-08-31 10:57:31.68288+05:30,1,29677,24.9408045,76.297582,30,3,1.2,812704,127,812704283
47822,"26.187231,70.926451,26.187076,70.926710,26.187167,70.926794,26.187275,70.926683",images/blockplantation/dd104e44-9e73-4028-ab60-cc641b7b4f85.jpg,200,"Ber: 100, Kair: 50, Khejri: 50",FALSE,2024-08-31 10:58:31.554337+05:30,2024-08-31 10:58:31.554359+05:30,1,7743,26.1872342,70.9264738,13,2,0.1,811402,114,811402220
47823,"26.187319,70.926731,26.187344,70.926801,26.187243,70.926986,26.187089,70.926943",images/blockplantation/c719d143-2be1-4b83-9039-e12f2f7fe07e.jpg,200,"Babool: 100, Ber: 50, Neem: 50",FALSE,2024-08-31 11:01:28.228404+05:30,2024-08-31 11:01:28.228426+05:30,1,7743,26.1873392,70.9267878,13,2,0.1,811402,114,811402220
47824,"28.684373,72.380213,28.684615,72.380186,28.684240,72.380144,28.683994,72.380169",images/blockplantation/9c56c3dc-93ce-42ac-8517-a54c8775cc4b.jpg,200,"Khejri: 50, Kikar: 50, Neem: 50, Seesam: 50",FALSE,2024-08-31 11:01:32.330732+05:30,2024-08-31 11:01:32.330751+05:30,1,23050,28.6846367,72.380195,6,7,4,810103,101,810103070
47825,"26.187087,70.927004,26.186964,70.927086,26.186879,70.926961,26.186925,70.926754",images/blockplantation/42fd4f5a-04a6-4e15-892a-0e2f2e730461.jpg,200,"Neem: 100, Seesam: 100",FALSE,2024-08-31 11:05:15.216654+05:30,2024-08-31 11:05:15.216683+05:30,1,7743,26.1870838,70.9270029,13,2,0.1,811402,114,811402220
47826,"26.186816,70.926794,26.186765,70.926819,26.186674,70.926704,26.186732,70.926602",images/blockplantation/4b595b9d-602f-4099-b8f0-fa60cc52f957.jpg,200,"Seesam: 100, Rohida: 100",FALSE,2024-08-31 11:07:33.960262+05:30,2024-08-31 11:07:33.960283+05:30,1,7743,26.186835,70.9268399,13,2,0.1,811402,114,811402220
47827,"26.186650,70.926570,26.186580,70.926504,26.186704,70.926361,26.186795,70.926451",images/blockplantation/80438786-b933-4fe0-883f-2ab83dbc42d0.jpg,200,"Ber: 100, Neem: 100",FALSE,2024-08-31 11:09:54.876355+05:30,2024-08-31 11:09:54.876379+05:30,1,7743,26.1866449,70.9265697,13,2,0.1,811402,114,811402220
47828,"29.076858,74.783675,29.076858,74.783675,29.076858,74.783675,29.076858,74.783675",images/blockplantation/6fc2a0a3-4a21-4ca7-b82c-35db556fdc3e.jpg,250,Seesam: 250,FALSE,2024-08-31 11:14:51.528164+05:30,2024-08-31 11:14:51.528184+05:30,2,75866,29.0768516,74.7836132,2,7,1.2,810003,100,810003100
47829,"26.186552,70.926261,26.186597,70.926187,26.186626,70.925993,26.186514,70.925893",images/blockplantation/bb2c7ecf-bf80-48c2-b5c7-ba1b7ecfdbcc.jpg,200,"Babool: 100, Neem: 100",FALSE,2024-08-31 11:18:28.555816+05:30,2024-08-31 11:18:28.555843+05:30,1,7743,26.1865814,70.9261843,13,2,0.1,811402,114,811402220
47830,"24.668958,76.851225,24.669051,76.851077,24.668879,76.850828,24.669182,76.850686",images/blockplantation/d8787aec-993c-467d-b8e1-0952e1e74503.jpg,300,"Amla: 100, Google: 100, JUNGLE JALEBI: 100",FALSE,2024-08-31 11:44:36.819659+05:30,2024-08-31 11:44:36.819683+05:30,2,27718,24.669213,76.8506723,30,11,0.9,812804,128,812804624
47831,"24.668883,76.851352,24.668826,76.851784,24.668398,76.852443,24.668000,76.852548",images/blockplantation/b58727ab-ac21-46e3-81cb-6385759ecb3b.jpg,300,"Babool: 100, Amrood: 100, Imli: 100",FALSE,2024-08-31 11:49:29.744196+05:30,2024-08-31 11:49:29.744215+05:30,2,27718,24.6688914,76.8513533,30,11,0.9,812804,128,812804624
47832,"24.667968,76.852273,24.667872,76.852076,24.667715,76.851862,24.667479,76.851455",images/blockplantation/d0dde4a8-ba8b-4622-97e0-86fd707389b6.jpg,300,"Banyan: 100, Seesam: 100, Peepal: 100",FALSE,2024-08-31 11:53:18.894457+05:30,2024-08-31 11:53:18.894476+05:30,2,27718,24.6672008,76.8477177,30,11,0.8,812804,128,812804624
47833,"24.667266,76.851307,24.666673,76.851081,24.666246,76.850994,24.666381,76.851253",images/blockplantation/d13afcec-edb7-444b-bc2e-5582b8f30607.jpg,300,"Seesam: 100, Neem: 100, Mango: 100",FALSE,2024-08-31 11:57:41.696238+05:30,2024-08-31 11:57:41.696259+05:30,2,27718,24.6665932,76.8511038,30,11,0.9,812804,128,812804624
47834,"24.667958,76.851880,24.668184,76.851919,24.668537,76.851489,24.668736,76.851190",images/blockplantation/5e12268f-cbe7-4950-b00e-ce45c06b1c9a.jpg,300,"Amla: 100, Gular: 100, Mango: 100",FALSE,2024-08-31 12:05:02.381833+05:30,2024-08-31 12:05:02.381852+05:30,2,27718,24.6679383,76.8519433,30,11,0.8,812804,128,812804624
47835,"25.084520,76.524861,25.084519,76.524859,25.084469,76.524854,25.084406,76.524889",images/blockplantation/0b5c41e3-c775-40d4-aeeb-12d61bf0ce7a.jpg,15000,"Amla: 500, Amrood: 1000, Arjun: 500, Imli: 500, Kachnar: 1000, Karanj: 2000, Mango: 500, Neem: 1000, Peepal: 1000, Seesam: 1000, Semal: 1000, Others: 5000",FALSE,2024-08-31 12:05:30.856975+05:30,2024-08-31 12:05:30.856998+05:30,1,32035,25.0843486,76.5246188,30,8,1,812803,128,812803597
47836,"24.668686,76.850987,24.668864,76.850528,24.668907,76.849968,24.668893,76.849251",images/blockplantation/5840a0b9-1f92-4d38-add2-f8ee11efb75f.jpg,300,"Imli: 100, JUNGLE JALEBI: 100, Khejri: 100",FALSE,2024-08-31 12:07:42.62083+05:30,2024-08-31 12:07:42.62085+05:30,2,27718,24.6690091,76.8491941,30,11,0.9,812804,128,812804624
47837,"25.909457,73.568953,25.909587,73.569181,25.909438,73.569245,25.909315,73.569047",images/blockplantation/2ac2f9d6-8407-403f-9e9f-fd35c2782a2c.jpg,100,"Amrood: 10, Peepal: 10, Bael: 10, Jamun: 5, Imli: 15, Amla: 10, Neem: 40",FALSE,2024-08-31 12:08:54.822126+05:30,2024-08-31 12:08:54.822151+05:30,2,77006,25.9102372,73.5676945,2,7,0.5,811809,118,811809110
47838,"25.082805,76.523093,25.082847,76.523114,25.082967,76.522930,25.083080,76.522769,25.083275,76.522360,25.083298,76.522245,25.083284,76.521976,25.083236,76.521845,25.083098,76.521683",images/blockplantation/ae72da68-c2d3-44f7-b303-b03c0f92c752.jpg,12450,"Amrood: 1000, Amla: 500, Arjun: 1000, Imli: 500, Jamun: 1000, Kachnar: 1000, Kadamb: 500, Karanj: 1000, Neem: 1000, Peepal: 2000, Seesam: 1000, Semal: 950, Others: 1000",FALSE,2024-08-31 12:13:26.152506+05:30,2024-08-31 12:13:26.152525+05:30,1,32035,25.0828453,76.5229589,30,8,1.2,812803,128,812803597
47839,"24.669634,76.847976,24.669062,76.846705,24.667913,76.845861,24.667906,76.844611",images/blockplantation/1f6c4983-55e1-4fa2-84c4-0d67899a7f09.jpg,300,"Google: 50, Neem: 50, Peepal: 50, Seesam: 50, Bael: 100",FALSE,2024-08-31 12:18:18.269224+05:30,2024-08-31 12:18:18.269244+05:30,2,27718,24.66791,76.8444583,30,9,0.9,812804,128,812804020
47840,"29.154927,74.238793,29.154927,74.238793,29.154927,74.238793,29.154927,74.238793",images/blockplantation/325a4b80-a159-4c9f-ad97-1e2c5893d84e.jpg,250,"Amla: 20, Amrood: 45, Neem: 85, Neemuch: 40, Orange: 30, Seesam: 30",FALSE,2024-08-31 12:23:50.925808+05:30,2024-08-31 12:23:50.925827+05:30,2,77017,29.1547286,74.2388896,2,7,1,810005,100,810005170
47841,"25.096988,76.533261,25.097031,76.533332,25.097094,76.533400,25.097129,76.533432,25.097161,76.533439",images/blockplantation/e40e2da8-d322-4b7f-aa9b-f4a90b7fd477.jpg,5000,"Kadamb: 1000, Neem: 1000, Peepal: 1000, Seesam: 1000, Karanj: 1000",FALSE,2024-08-31 12:24:12.726023+05:30,2024-08-31 12:24:12.726046+05:30,1,32035,25.0968835,76.5332367,30,11,0.7,812803,128,812803597
47842,"26.721413,73.589735,26.721390,73.589539,26.721386,73.589502,26.721665,73.582785",images/blockplantation/2dcb2937-9238-4a61-90e2-0dd2f715dfbe.jpg,100,"Babool: 20, Kair: 15, Khejri: 15, Lemon: 10, Neem: 20, Seesam: 20",FALSE,2024-08-31 12:30:56.118662+05:30,2024-08-31 12:30:56.118696+05:30,1,48384,26.7214367,73.5899327,2,7,0.4,811305,113,811305040
47843,"29.154909,74.238534,29.154909,74.238534,29.154907,74.238531,29.154905,74.238528,29.154903,74.238527,29.154903,74.238527,29.154883,74.238522,29.154882,74.238522,29.154882,74.238522,29.154882,74.238522",images/blockplantation/7baa76f1-db21-4a05-b7b5-9a56abd1b1fd.jpg,450,"Amaltas: 50, Amla: 30, Amrood: 45, Babool: 20, Bael: 40, Ber: 20, Gular: 40, Gonda: 48, Seesam: 40, Amaltas: 40, Mango: 20, Neemuch: 30, Neem: 27",FALSE,2024-08-31 12:32:15.853161+05:30,2024-08-31 12:32:15.853195+05:30,2,77017,29.1550089,74.2384071,2,7,1,810005,100,810005170
47844,"25.070435,76.499636,25.070463,76.499698,25.070496,76.499738,25.070531,76.499784",images/blockplantation/cd0d6f38-8e81-4239-8ece-b396b91f7a98.jpg,2400,"Karanj: 600, Neem: 500, Peepal: 500, Seesam: 500, Others: 300",FALSE,2024-08-31 12:38:07.100682+05:30,2024-08-31 12:38:07.100704+05:30,1,32035,25.0703956,76.4996003,30,2,0.7,812803,128,812803597
47845,"24.667338,76.843734,24.667154,76.844087,24.667446,76.844123,24.667433,76.843803",images/blockplantation/f58e72a3-c0c3-408e-8d82-d0fae15679c6.jpg,200,"Amla: 50, Gular: 50, Jamun: 50, Mango: 50",FALSE,2024-08-31 12:41:47.756509+05:30,2024-08-31 12:41:47.756524+05:30,2,27718,24.6673585,76.8437873,30,2,0.8,812804,128,812804020
47846,"25.072155,76.497887,25.072170,76.497891,25.072205,76.497916,25.072236,76.497973",images/blockplantation/dc4dbde5-0db2-47a5-b60a-b0860929e8d1.jpg,1000,"Amrood: 200, Kachnar: 200, Karanj: 200, Neem: 200, Peepal: 200",FALSE,2024-08-31 12:42:49.335921+05:30,2024-08-31 12:42:49.335949+05:30,1,32035,25.0721747,76.4978015,30,2,0,812803,128,812803597
47847,"26.294129,71.020597,26.294007,71.020729,26.294018,71.020808,26.294049,71.020930",images/blockplantation/2ec0b1b2-353e-4f67-9275-8500fec93dcb.jpg,100,"Neem: 50, Seesam: 20, Peepal: 20, Rohida: 10",FALSE,2024-08-31 12:45:39.384891+05:30,2024-08-31 12:45:39.384911+05:30,1,7743,26.2941673,71.0206146,13,7,0.1,811515,115,811515260
47848,"24.667433,76.841465,24.667382,76.841212,24.667586,76.841275,24.667538,76.841698",images/blockplantation/17e6f300-577c-4954-b459-06f7fdccb955.jpg,200,"Jamun: 50, JUNGLE JALEBI: 100, Khejri: 50",FALSE,2024-08-31 12:47:30.069645+05:30,2024-08-31 12:47:30.069661+05:30,2,27718,24.6675286,76.8417775,30,2,0.8,812804,128,812804020
47849,"24.665103,76.842415,24.664733,76.842351,24.664677,76.842782,24.665045,76.842659",images/blockplantation/a86592df-6dec-4718-aabc-d70d95dd5357.jpg,200,"Amrood: 50, Gular: 50, Mango: 50, Neem: 50",FALSE,2024-08-31 12:54:40.801158+05:30,2024-08-31 12:54:40.801179+05:30,2,27718,24.6650629,76.8426576,30,5,0.9,812804,128,812804020
47850,"25.437289,76.202991,25.437628,76.203247,25.437482,76.202937,25.437381,76.202914",images/blockplantation/855fea87-9300-42c8-8ad1-8c0c4f01616f.jpg,530,"Amla: 250, Amrood: 108, Lemon: 172",FALSE,2024-08-31 13:01:16.671728+05:30,2024-08-31 13:01:16.671756+05:30,1,18154,25.4372964,76.2030057,9,4,1,812705,127,812705130
47851,"25.099071,76.453454,25.098997,76.453362,25.098844,76.453287,25.098713,76.453203,25.098633,76.453147,25.098571,76.453093,25.098535,76.453012,25.098465,76.452915,25.098373,76.452838,25.098383,76.452728,25.098462,76.452541,25.098501,76.452395,25.098564,76.452163,25.098591,76.452093,25.098652,76.452020,25.098723,76.452060,25.098815,76.452114,25.098910,76.452200,25.098986,76.452288,25.099073,76.452386,25.099159,76.452507,25.099304,76.452628,25.099272,76.452727,25.099247,76.452824,25.099199,76.453008,25.099172,76.453090,25.099147,76.453160,25.099122,76.453234,25.099094,76.453291,25.099062,76.453398",images/blockplantation/71ae2ff3-7f74-48ce-ae3a-7f17d53feea5.jpg,3600,"Amrood: 500, Arjun: 300, Imli: 500, Kachnar: 500, Karanj: 500, Neem: 500, Peepal: 300, Seesam: 500",FALSE,2024-08-31 13:02:13.268803+05:30,2024-08-31 13:02:13.268828+05:30,2,32035,25.0992286,76.4532305,30,2,1.4,812803,128,812803597
47852,"25.110997,76.438363,25.110944,76.438353,25.110877,76.438300,25.110825,76.438268,25.110789,76.438259,25.110713,76.438271,25.110660,76.438291,25.110618,76.438310,25.110591,76.438327",images/blockplantation/def1ba45-dca6-41bc-8751-5bfe8300e716.jpg,700,"Karanj: 200, Kadamb: 150, Neem: 200, Peepal: 50, Seesam: 100",FALSE,2024-08-31 13:10:16.885975+05:30,2024-08-31 13:10:16.886001+05:30,1,32035,25.1109957,76.4383181,30,9,0,812803,128,812803230
47853,"25.438808,76.198477,25.439448,76.198823,25.439741,76.198415,25.439198,76.198037,25.438898,76.198331",images/blockplantation/3336470c-6e3d-473d-8a3b-4f1330c3b777.jpg,302,"Amla: 90, Amrood: 90, Lemon: 122",FALSE,2024-08-31 13:18:45.289623+05:30,2024-08-31 13:18:45.289642+05:30,1,18154,25.4388236,76.1983978,9,4,0.9,812705,127,812705130
47854,"26.407659,71.039929,26.407612,71.040115,26.407546,71.039941,26.407592,71.039879",images/blockplantation/c0cf25ec-a815-4328-b5d6-c202281dd317.jpg,100,"Neem: 50, Seesam: 10, Kair: 40",FALSE,2024-08-31 13:42:07.283248+05:30,2024-08-31 13:42:07.283268+05:30,1,7743,26.4076592,71.0399298,13,7,0.1,811402,114,811402180
47855,"25.434130,76.194193,25.434173,76.194840,25.434588,76.194625,25.434712,76.194160,25.434208,76.194073,25.434093,76.194279",images/blockplantation/34e5f666-9585-4801-a441-32b31e92b519.jpg,403,"Amla: 180, Amrood: 173, Lemon: 50",FALSE,2024-08-31 13:43:31.053906+05:30,2024-08-31 13:43:31.053923+05:30,1,18154,25.4341363,76.1942002,9,4,1,812705,127,812705130
47856,"25.107555,75.989639,25.107578,75.989726,25.107608,75.989690,25.107681,75.989689",images/blockplantation/87969dc8-64c5-4106-845e-bfebc9675ed6.jpg,110,"Amrood: 28, Bargad: 12, Imli: 17, Jamun: 23, Neem: 16, Peepal: 14",FALSE,2024-08-31 14:06:04.648516+05:30,2024-08-31 14:06:04.648534+05:30,2,34652,25.1075553,75.9896394,30,2,0.1,812703,127,812703100
47857,"26.881835,77.990841,26.881782,77.990879,26.881707,77.990903,26.881900,77.991026",images/blockplantation/a0bf1186-70e7-42b7-972c-73328c37665e.jpg,715,Others: 715,FALSE,2024-08-31 14:11:59.082029+05:30,2024-08-31 14:11:59.082048+05:30,1,77026,26.8819767,77.9910767,2,11,1,810604,106,810604270
47858,"25.115625,75.986026,25.115453,75.985382,25.115444,75.985348,25.115440,75.985336",images/blockplantation/b5c8eb96-7bb8-4e01-8efe-fc2f405f44cc.jpg,230,"Amrood: 25, Imli: 20, Kachnar: 15, Neem: 40, Siris: 30, Peepal: 48, Seesam: 32, Bargad: 20",FALSE,2024-08-31 14:19:13.671986+05:30,2024-08-31 14:19:13.672004+05:30,2,34652,25.1157741,75.9858197,30,5,0.1,812703,127,812703100
47859,"24.665240,76.843632,24.665153,76.843369,24.665025,76.843033,24.665097,76.843332",images/blockplantation/76c6c5c9-0ff2-41dd-8a8b-427e4895bfa9.jpg,450,"JUNGLE JALEBI: 100, Mango: 50, Seesam: 50, Peepal: 50, Neem: 50, Arjun: 80, Bael: 50, Gular: 20",FALSE,2024-08-31 14:47:58.55019+05:30,2024-08-31 14:47:58.550218+05:30,2,27718,24.6651918,76.8431087,30,2,0.9,812804,128,812804020
47860,"29.405593,73.634972,29.405505,73.635583,29.405857,73.635621,29.405769,73.635208",images/blockplantation/c97344dd-3008-48d9-a42b-3888ee84b351.jpg,200,"Neem: 50, Jamun: 50, Khejri: 50, Siris: 50",FALSE,2024-08-31 15:01:50.353088+05:30,2024-08-31 15:01:50.353104+05:30,1,27005,29.4055792,73.6350518,6,2,1,809908,99,809908010
47861,"25.432222,76.176390,25.432435,76.176408,25.432613,76.175906,25.432296,76.175780,25.432180,76.176385",images/blockplantation/31fba9a3-73c6-432e-b513-cb8979d1bc15.jpg,230,"Amla: 90, Amrood: 90, Lemon: 50",FALSE,2024-08-31 15:05:36.0183+05:30,2024-08-31 15:05:36.018319+05:30,1,18154,25.4322267,76.1763954,9,4,0.8,812705,127,812705130
47862,"25.429553,76.174611,25.429555,76.174403,25.429327,76.174420,25.429450,76.174654",images/blockplantation/5570da44-e2a3-4d49-b1ee-a0155e53b7e1.jpg,202,"Amla: 90, Amrood: 82, Lemon: 30",FALSE,2024-08-31 15:16:53.380673+05:30,2024-08-31 15:16:53.380692+05:30,1,18154,25.4294777,76.1745386,9,4,0.5,812705,127,812705130
47863,"29.410806,73.658205,29.410885,73.658648,29.410101,73.658760,29.410105,73.658210",images/blockplantation/e7cc006c-c187-4362-b01b-82aa3469ee94.jpg,300,"Babool: 50, Jamun: 50, Khejri: 50, Moringa: 50, Seesam: 50, Siris: 50",FALSE,2024-08-31 15:19:15.650511+05:30,2024-08-31 15:19:15.650529+05:30,1,27005,29.4103745,73.6585328,6,2,2,809908,99,809908010
47864,"29.408293,73.640045,29.408281,73.640143,29.410350,73.640060,29.410412,73.640121",images/blockplantation/42b6d7a7-dbfa-4990-8611-83fa40b09d73.jpg,200,"Neem: 50, Seesam: 50, Moringa: 50, Jamun: 20, Siris: 30",FALSE,2024-08-31 15:41:57.415703+05:30,2024-08-31 15:41:57.415722+05:30,1,27005,29.4103843,73.6400647,6,2,1,809908,99,809908010
47865,"25.121272,75.978118,25.121231,75.978135,25.121173,75.978101,25.121143,75.978066",images/blockplantation/7f36f72c-c471-43a5-8b4b-55fa4379ff20.jpg,430,"Amrood: 65, Bargad: 30, Kachnar: 48, Neem: 118, Peepal: 85, Seesam: 84",FALSE,2024-08-31 16:58:56.970015+05:30,2024-08-31 16:58:56.970036+05:30,2,34652,25.1210752,75.9780267,30,7,0.8,812703,127,812703260
47866,"29.193385,74.198400,29.193385,74.198400,29.193385,74.198400,29.193385,74.198400,29.193385,74.198400,29.193385,74.198400,29.193385,74.198400,29.193385,74.198400",images/blockplantation/f55df9f9-db96-476a-8c7b-80ef65ca4513.jpg,1000,"Bael: 300, Khejri: 400, Kikar: 200, Others: 100",FALSE,2024-08-31 19:00:44.748873+05:30,2024-08-31 19:00:44.748894+05:30,2,77017,29.1933867,74.1984089,25,12,4,809909,99,809909220
47867,"26.813400,75.864130,26.813418,75.864136,26.813413,75.864144,26.813416,75.864139",images/blockplantation/cbaba918-04b1-44e3-af2f-a4e03e397bae.jpg,100,Amla: 100,FALSE,2024-09-01 00:17:38.515611+05:30,2024-09-01 00:17:38.515631+05:30,1,42239,26.8134327,75.8641507,43,3,1,811013,110,811013861
47868,"25.282823,76.179784,25.282880,76.179837,25.283023,76.179801,25.282953,76.179451",images/blockplantation/15831297-1090-4fe3-8e82-1c7b4c6f7237.jpg,1500,"Jamun: 300, Kachnar: 300, Karanj: 800, Neem: 100",FALSE,2024-09-01 19:16:31.820504+05:30,2024-09-01 19:16:31.820523+05:30,1,77012,25.2825917,76.17982,30,7,1.5,812705,127,812705300
47869,"24.949838,72.038908,24.949533,72.039013,24.949920,72.038726,24.950140,72.038850,24.950144,72.038820",images/blockplantation/589cd7ab-2db3-4b51-bb3f-fc7e2128ba10.jpg,100,"Babool: 50, Khejri: 10, Neem: 10, Others: 30",FALSE,2024-09-02 07:12:53.752777+05:30,2024-09-02 07:12:53.752797+05:30,1,5118,24.9498379,72.0389252,13,2,1,811606,116,811606220
47870,"24.950453,72.035160,24.950972,72.035219,24.950695,72.035380,24.950185,72.036143",images/blockplantation/17341e5f-0161-48f0-b1fa-bcbbbcf5445d.jpg,100,"Babool: 20, Karanj: 10, Khejri: 40, Neem: 30",FALSE,2024-09-02 07:14:55.683809+05:30,2024-09-02 07:14:55.683827+05:30,1,5118,24.9504114,72.0351784,13,2,1,811606,116,811606220
47871,"24.767280,71.683193,24.767243,71.682489,24.767950,71.682298,24.768073,71.683016",images/blockplantation/e2195fb0-6ef3-48da-819e-84f39dfc3dd4.jpg,250,"Babool: 5, Ber: 10, Gonda: 10, Imli: 10, Kair: 10, Khejri: 5, Lemon: 5, Mango: 5, Rohida: 5, Seesam: 25, Shatavari: 5, Siris: 45, Neem: 40, Karanj: 20, Moringa: 40, Others: 10",FALSE,2024-09-02 07:52:01.416299+05:30,2024-09-02 07:52:01.416316+05:30,1,75128,24.7679668,71.6829763,13,7,2.5,811607,116,811607090
47872,"29.154642,74.238935,29.154642,74.238935,29.154642,74.238935,29.154642,74.238935,29.154642,74.238935,29.154642,74.238935,29.154642,74.238935,29.154642,74.238935,29.154642,74.238935",images/blockplantation/ba0ad71c-a676-488c-8cfa-5c883adcb416.jpg,1000,"Amrood: 50, Babool: 100, Kadamb: 200, Khejri: 300, Lemon: 50, Mango: 50, Mosambi: 208, Seesam: 42",FALSE,2024-09-02 08:10:56.396729+05:30,2024-09-02 08:10:56.396748+05:30,2,77017,29.1545833,74.2389167,17,7,2,810005,100,810005170
47873,"24.950198,72.034968,24.951071,72.035113,24.950940,72.034867,24.950281,72.034643",images/blockplantation/e0ae76ea-72e0-47ae-b2c0-3841189e0754.jpg,100,"Neem: 30, Peepal: 20, Khejri: 30, Babool: 10, Others: 10",FALSE,2024-09-02 08:30:45.449005+05:30,2024-09-02 08:30:45.449029+05:30,1,5118,24.9502305,72.0349152,13,2,1,811606,116,811606220
47874,"24.949112,72.034737,24.949593,72.034903,24.950013,72.034991,24.950158,72.035445",images/blockplantation/3a710b45-e6eb-4e9d-9644-3d38958c3a3b.jpg,100,"Neem: 30, Peepal: 10, Karanj: 10, Khejri: 20, Others: 30",FALSE,2024-09-02 08:43:01.842168+05:30,2024-09-02 08:43:01.842189+05:30,1,5118,24.9496333,72.0348426,13,2,1,811606,116,811606220
47875,"25.679490,76.472203,25.679510,76.472223,25.679510,76.472258,25.679510,76.472259",images/blockplantation/f38bc206-b17a-4d16-9848-1bc836735596.jpg,210,"Amla: 50, Amrood: 50, Ber: 50, Lemon: 50, Mosambi: 10",FALSE,2024-09-02 08:45:20.170804+05:30,2024-09-02 08:45:20.170832+05:30,1,19025,25.679355,76.4722333,9,4,0.7,812701,127,812701200
47876,"24.304767,73.902008,24.304499,73.902728,24.304239,73.902614,24.304614,73.901856",images/blockplantation/edf712ee-be05-41d2-aaed-448ce9ceee83.jpg,1550,"Karanj: 350, Khair: 330, Amla: 260, Arjun: 150, Ber: 380, Jamun: 25, Mango: 20, Neem: 35",FALSE,2024-09-02 09:25:00.738525+05:30,2024-09-02 09:25:00.73855+05:30,1,73531,24.3047183,73.9021467,3,1,7,0,0,0
47877,"24.304767,73.902008,24.304499,73.902728,24.304239,73.902614,24.304614,73.901856",images/blockplantation/4ac94de1-3dae-4cfc-8342-36fe28e3f704.jpg,1550,"Karanj: 350, Khair: 330, Amla: 260, Arjun: 150, Ber: 380, Jamun: 25, Mango: 20, Neem: 35",FALSE,2024-09-02 09:25:03.663775+05:30,2024-09-02 09:25:03.663795+05:30,1,73531,24.3047183,73.9021467,3,1,7,0,0,0
47878,"24.305383,73.896574,24.305218,73.896929,24.303847,73.896164,24.303624,73.895545",images/blockplantation/3d31a043-5c2d-40c9-b631-b6054654226c.jpg,1470,"Amaltas: 230, Amla: 335, Sagon: 400, Seesam: 50, Kikar: 70, Mahua: 20, Khair: 200, Neem: 20, Others: 145",FALSE,2024-09-02 09:25:08.773649+05:30,2024-09-02 09:25:08.773671+05:30,1,73531,24.305325,73.8969967,3,1,10,0,0,0
